iteration,beta,loss_a,loss_b,loss_m,loss,loss_mul,L2-error,objective,objective-error,constraint-error,runtime
38800,1000.0,1.5752795,2.4658399e-05,0.0,1.5876087,3.2912478,0.14583424,1.5756617,0.0030972958,0.003291248,263.2364807128906
38900,1000.0,1.5759518,2.035751e-06,0.0,1.5769697,3.497798,0.14249165,1.5743968,0.0022921562,0.003497798,263.96330857276917
39000,1000.0,1.5754781,3.7420946e-06,0.0,1.5773491,2.3265445,0.14331064,1.5746403,0.0024471283,0.0023265446,264.70314359664917
39100,1000.0,1.576977,2.777338e-06,0.0,1.5783657,2.9603703,0.14328459,1.5734236,0.0016725063,0.0029603704,265.4630172252655
39200,1000.0,1.5736183,2.5687128e-05,0.0,1.5864619,1.5525326,0.14388435,1.5759238,0.0032641888,0.0015525325,266.21308755874634
39300,1000.0,1.5754602,1.9760368e-05,0.0,1.5853404,2.597241,0.14337456,1.5752591,0.0028409958,0.002597241,266.94814896583557
39400,1000.0,1.5747364,7.1346585e-06,0.0,1.5783037,3.0459244,0.14669587,1.5746248,0.002437234,0.0030459245,267.70308089256287
39500,1000.0,1.573945,5.3304866e-06,0.0,1.5766103,2.604382,0.14524426,1.5734764,0.0017061234,0.0026043819,268.43813490867615
39600,1000.0,1.5756258,1.3036441e-06,0.0,1.5762776,2.3651397,0.14641908,1.5760994,0.003376007,0.0023651398,269.21284794807434
39700,1000.0,1.5749162,7.3391493e-06,0.0,1.5785859,2.1853564,0.14358711,1.5760783,0.0033625364,0.0021853563,269.97304916381836
39800,1000.0,1.5755699,1.7194898e-06,0.0,1.5764296,1.373033,0.14435403,1.5743698,0.0022748709,0.001373033,270.80297899246216
39900,1000.0,1.575201,3.2362018e-06,0.0,1.5768192,0.7951391,0.14523014,1.5751766,0.0027885437,0.00079513906,271.58306980133057
40000,1000.0,1.572291,1.1810387e-05,0.0,1.5781962,1.8932623,0.14457281,1.573971,0.0020210743,0.0018932623,272.33325481414795
40100,1000.0,1.5748882,1.6334973e-06,0.0,1.5757049,0.79522353,0.14379191,1.5757107,0.0031285286,0.0007952235,273.0412402153015
40200,1000.0,1.5739202,1.8594451e-06,0.0,1.57485,3.08071,0.14373349,1.573894,0.0019720793,0.0030807098,273.7481083869934
40300,1000.0,1.5754769,1.5911047e-06,0.0,1.5762725,1.4013093,0.14538153,1.5738944,0.0019721985,0.0014013093,274.4530580043793
40400,1000.0,1.5763842,2.5201475e-06,0.0,1.5776442,1.1515789,0.14506824,1.5739485,0.00200665,0.0011515789,275.25311851501465
40500,1000.0,1.573626,1.3980947e-05,0.0,1.5806165,3.70121,0.14702964,1.574283,0.002219677,0.00370121,276.0130658149719
40600,1000.0,1.5740515,2.7392516e-06,0.0,1.5754211,0.68767434,0.14430928,1.574854,0.002583146,0.0006876743,276.7431139945984
40700,1000.0,1.5748122,4.5224824e-06,0.0,1.5770735,5.153976,0.14179079,1.5737826,0.0019010305,0.005153976,277.513064622879
40800,1000.0,1.5725483,1.0379621e-05,0.0,1.577738,3.5708761,0.1471616,1.5736505,0.001816988,0.0035708759,278.24315452575684
40900,1000.0,1.5720301,2.2445105e-05,0.0,1.5832527,4.447596,0.14684223,1.5724636,0.0010614395,0.004447596,278.9930760860443
41000,1000.0,1.5743089,3.4729028e-06,0.0,1.5760453,0.72728914,0.14514308,1.5745066,0.0023620129,0.0007272891,279.8429501056671
41100,1000.0,1.5761884,4.3000628e-06,0.0,1.5783385,0.89701647,0.14616089,1.575032,0.0026965141,0.0008970165,280.60306310653687
41200,1000.0,1.5747486,6.937092e-06,0.0,1.5782171,1.8925847,0.14444984,1.574674,0.002468586,0.0018925847,281.45313334465027
41300,1000.0,1.5735807,8.342796e-06,0.0,1.5777521,1.095558,0.14638083,1.5759242,0.0032644272,0.001095558,282.22314262390137
41400,1000.0,1.5754626,1.1181388e-06,0.0,1.5760217,2.6360984,0.14690728,1.5765568,0.0036672354,0.0026360983,282.9732611179352
41500,1000.0,1.5742518,1.0910178e-05,0.0,1.5797069,2.2836509,0.14678247,1.5749333,0.0026336908,0.002283651,283.7469992637634
41600,1000.0,1.5740955,4.49662e-06,0.0,1.5763438,1.0163119,0.14599071,1.5754249,0.0029466152,0.001016312,284.50321984291077
41700,1000.0,1.5735626,3.883906e-06,0.0,1.5755045,0.32781574,0.14644513,1.5748998,0.0026123524,0.00032781574,285.2630581855774
41800,1000.0,1.5750331,4.1459634e-06,0.0,1.577106,1.0164747,0.14693014,1.5740887,0.0020959377,0.0010164747,286.0328676700592
41900,1000.0,1.5751951,4.876756e-06,0.0,1.5776335,2.1181233,0.14588308,1.5735394,0.0017462969,0.0021181232,286.7864918708801
42000,1000.0,1.5745854,1.3293229e-06,0.0,1.5752501,1.6228229,0.14813665,1.5755575,0.0030310154,0.0016228228,287.5328879356384
42100,1000.0,1.575046,5.5399532e-06,0.0,1.5778159,1.9391258,0.14755858,1.5737753,0.0018963814,0.0019391258,288.2931616306305
42200,1000.0,1.5746046,2.485548e-06,0.0,1.5758474,1.7432905,0.14636958,1.5743546,0.002265215,0.0017432906,289.0533125400543
42300,1000.0,1.5746449,9.2071593e-07,0.0,1.5751053,0.3021852,0.14727594,1.5753746,0.002914548,0.00030218522,289.81305170059204
42400,1000.0,1.5746887,2.1725132e-06,0.0,1.5757749,1.715269,0.14662232,1.5738531,0.0019459724,0.0017152689,290.57316994667053
42500,1000.0,1.5750605,2.2779034e-08,0.0,1.5750719,3.3518896,0.14541347,1.5741078,0.002108097,0.0033518896,291.313095331192
42600,1000.0,1.574278,1.1476714e-05,0.0,1.5800164,1.9060795,0.1465168,1.5748831,0.0026017427,0.0019060795,292.07307052612305
42700,1000.0,1.5737858,3.806069e-06,0.0,1.5756888,1.7627288,0.14887083,1.5754132,0.0029392242,0.0017627288,292.81285881996155
42800,1000.0,1.5739315,2.5840664e-06,0.0,1.5752234,2.3254533,0.1466791,1.57288,0.0013264418,0.0023254536,293.5731375217438
42900,1000.0,1.5742762,1.1750321e-06,0.0,1.5748637,2.1479025,0.1466255,1.5738769,0.001961112,0.0021479023,294.32308864593506
43000,1000.0,1.574218,8.5065153e-07,0.0,1.5746434,1.1881541,0.14696966,1.5740002,0.002039671,0.0011881541,295.17296862602234
43100,1000.0,1.5751237,1.7777314e-05,0.0,1.5840123,2.8617852,0.14595824,1.5733881,0.0016499758,0.002861785,295.92308712005615
43200,1000.0,1.5740213,3.871318e-06,0.0,1.575957,1.7200823,0.14796066,1.5739803,0.0020269156,0.0017200821,296.6833634376526
43300,1000.0,1.5757494,3.5793391e-06,0.0,1.5775391,1.484637,0.14803334,1.5767608,0.0037970543,0.0014846369,297.4530668258667
43400,1000.0,1.5747223,1.06394655e-05,0.0,1.580042,2.6653535,0.14932576,1.5763658,0.003545642,0.0026653535,298.2128620147705
43500,1000.0,1.574217,4.8567083e-05,0.0,1.5985005,6.739434,0.14381067,1.5737644,0.0018895864,0.006739434,298.98311281204224
43600,1000.0,1.575653,9.742793e-06,0.0,1.5805243,1.1721315,0.14798628,1.5763798,0.0035544634,0.0011721315,299.73330783843994
43700,1000.0,1.574552,1.1788305e-05,0.0,1.5804462,0.4725067,0.14821716,1.5745924,0.0024166107,0.00047250668,300.4831049442291
43800,1000.0,1.5753053,1.7617954e-06,0.0,1.5761863,2.1131814,0.14758162,1.5733804,0.001644969,0.0021131812,301.24307441711426
43900,1000.0,1.5723805,2.072105e-05,0.0,1.582741,5.4269643,0.15065233,1.5720845,0.0008200407,0.005426964,302.0130982398987
44000,1000.0,1.5723906,1.1659719e-05,0.0,1.5782204,1.9387496,0.1490064,1.5751301,0.0027589798,0.0019387496,302.7530815601349
44100,1000.0,1.5743544,4.426846e-06,0.0,1.5765679,2.1070607,0.14966866,1.5747427,0.0025123358,0.0021070607,303.5132806301117
44200,1000.0,1.5757632,2.8074235e-05,0.0,1.5898004,1.5007379,0.14796798,1.5738794,0.0019626617,0.0015007379,304.2462704181671
44300,1000.0,1.5739921,2.2132817e-05,0.0,1.5850586,1.6998374,0.14771958,1.5744842,0.0023477077,0.0016998374,305.01305317878723
44400,1000.0,1.574622,2.4675614e-06,0.0,1.5758559,1.8436989,0.14786072,1.574182,0.0021554232,0.0018436989,305.76415157318115
44500,1000.0,1.5747743,2.306555e-05,0.0,1.586307,5.2939777,0.14624189,1.5721601,0.00086820126,0.005293978,306.52287006378174
44600,1000.0,1.5730895,1.05698355e-05,0.0,1.5783744,4.4092946,0.14782016,1.5716794,0.0005620718,0.0044092946,307.273234128952
44700,1000.0,1.5754421,2.6929665e-06,0.0,1.5767885,1.0640943,0.15024552,1.5749005,0.0026128292,0.0010640942,308.028249502182
44800,1000.0,1.574984,7.6287773e-07,0.0,1.5753654,0.90177906,0.14909495,1.5736083,0.0017901659,0.00090177904,308.7932360172272
44900,1000.0,1.5744909,4.6475043e-07,0.0,1.5747232,0.56570214,0.14905313,1.5743946,0.0022907257,0.00056570215,309.5431559085846
45000,1000.0,1.5739669,5.751886e-07,0.0,1.5742545,1.5773587,0.15013401,1.5740896,0.0020965338,0.0015773587,310.2931258678436
45100,1000.0,1.5750514,9.350637e-06,0.0,1.5797267,4.320595,0.15195176,1.575974,0.0032961369,0.004320595,311.0531005859375
45200,1000.0,1.5764751,5.7111442e-06,0.0,1.5793307,3.1383739,0.14768408,1.5749776,0.0026618242,0.0031383738,311.82303977012634
45300,1000.0,1.5729171,3.4484565e-06,0.0,1.5746413,2.3286767,0.1502727,1.5735203,0.0017341375,0.0023286764,312.5530962944031
45400,1000.0,1.5756943,1.6326617e-06,0.0,1.5765107,1.8912874,0.14841418,1.5740503,0.0020714998,0.0018912875,313.2730085849762
45500,1000.0,1.5728227,2.3718661e-05,0.0,1.584682,4.505795,0.14709996,1.5714796,0.0004348755,0.004505795,314.113050699234
45600,1000.0,1.5727965,4.2846605e-05,0.0,1.5942198,2.715104,0.15060167,1.574582,0.002409935,0.002715104,314.8731167316437
45700,1000.0,1.5753301,6.7229877e-07,0.0,1.5756663,3.7256808,0.15109047,1.5733895,0.0016508102,0.0037256808,315.6230843067169
45800,1000.0,1.5731964,3.35136e-06,0.0,1.5748721,0.9324573,0.14909732,1.5736039,0.0017873049,0.0009324573,316.37310767173767
45900,1000.0,1.5748885,7.806491e-06,0.0,1.5787917,3.7526143,0.14730848,1.5730784,0.0014528036,0.0037526144,317.1757028102875
46000,1000.0,1.5738541,2.5767782e-05,0.0,1.586738,1.4916438,0.14918897,1.5735931,0.00178051,0.0014916438,317.97729778289795
46100,1000.0,1.5723022,8.925114e-06,0.0,1.5767648,3.8279114,0.15195885,1.575079,0.0027264357,0.0038279113,318.75501441955566
46200,1000.0,1.5732828,2.6823766e-06,0.0,1.5746241,1.007258,0.14959833,1.5734403,0.0016832352,0.0010072581,319.5230143070221
46300,1000.0,1.573779,8.12331e-06,0.0,1.5778407,1.0775288,0.14947487,1.5735953,0.0017818213,0.0010775288,320.3231954574585
46400,1000.0,1.5738738,4.7397543e-06,0.0,1.5762436,1.1900386,0.15012231,1.5728334,0.0012968779,0.0011900385,321.0930664539337
46500,1000.0,1.5724568,2.3305838e-06,0.0,1.5736221,1.1318207,0.14932151,1.5731305,0.0014859438,0.0011318207,321.86307168006897
46600,1000.0,1.5723076,7.3988354e-06,0.0,1.576007,3.700959,0.15152949,1.5723081,0.0009623766,0.0037009588,322.6281135082245
46700,1000.0,1.5744238,1.8910181e-05,0.0,1.5838789,0.16456187,0.15011925,1.574396,0.0022915602,0.00016456186,323.3730745315552
46800,1000.0,1.5732391,6.2601607e-06,0.0,1.5763692,1.7805347,0.14953981,1.5731641,0.0015074015,0.0017805347,324.1366102695465
46900,1000.0,1.5747361,1.5481637e-06,0.0,1.5755101,4.0802712,0.1482928,1.5760388,0.0033375025,0.0040802713,324.9231324195862
47000,1000.0,1.5719957,1.7059056e-05,0.0,1.5805253,2.5364456,0.15196483,1.5736638,0.0018254519,0.0025364456,325.67306995391846
47100,1000.0,1.5726256,3.231629e-06,0.0,1.5742414,3.4473925,0.14954858,1.5735915,0.0017794371,0.0034473925,326.4831717014313
47200,1000.0,1.5750486,4.6335804e-06,0.0,1.5773654,1.4504702,0.1507811,1.5736247,0.0018005371,0.0014504702,327.25333762168884
47300,1000.0,1.5733073,7.7465975e-06,0.0,1.5771806,4.1648006,0.153548,1.5729597,0.0013772249,0.0041648005,328.0028486251831
47400,1000.0,1.5722644,2.9890691e-06,0.0,1.573759,2.042034,0.15114652,1.572655,0.0011832714,0.002042034,328.76306319236755
47500,1000.0,1.5747538,1.3558737e-06,0.0,1.5754317,1.2373744,0.15276861,1.5743129,0.0022387505,0.0012373744,329.51827025413513
47600,1000.0,1.5701826,2.4708475e-05,0.0,1.5825368,1.9660273,0.15176083,1.5723203,0.0009702444,0.0019660273,330.26832461357117
47700,1000.0,1.57351,3.756723e-07,0.0,1.5736979,2.0518951,0.15212478,1.5725303,0.001103878,0.0020518953,331.04309844970703
47800,1000.0,1.572446,3.0146286e-06,0.0,1.5739533,1.7976946,0.15270725,1.5727204,0.0012248755,0.0017976946,331.84307765960693
47900,1000.0,1.5736794,6.170331e-07,0.0,1.573988,3.175187,0.15093276,1.5726589,0.0011857748,0.0031751872,332.5930550098419
48000,1000.0,1.573842,4.286237e-06,0.0,1.5759852,3.2569623,0.15091053,1.5724677,0.0010639429,0.0032569624,333.36309361457825
48100,1000.0,1.5736109,4.817919e-06,0.0,1.5760199,2.4047399,0.15341845,1.5722836,0.0009467602,0.0024047398,334.14310812950134
48200,1000.0,1.5743911,1.591527e-07,0.0,1.5744708,1.1829267,0.15281545,1.5728921,0.0013341904,0.0011829267,334.923059463501
48300,1000.0,1.5731728,2.8906175e-06,0.0,1.5746181,2.5051954,0.15311216,1.5721549,0.0008648634,0.0025051953,335.73326587677
48400,1000.0,1.5726175,2.5719424e-05,0.0,1.5854772,4.519157,0.15065238,1.5713141,0.0003296137,0.004519157,336.5132336616516
48500,1000.0,1.5737512,2.5113761e-06,0.0,1.5750068,1.4947609,0.15189654,1.5734272,0.0016748905,0.0014947609,337.2631766796112
48600,1000.0,1.5741814,1.5443811e-05,0.0,1.5819033,0.8662214,0.15245844,1.5737845,0.0019023418,0.00086622144,338.0228934288025
48700,1000.0,1.5733072,1.8947721e-06,0.0,1.5742545,1.9628555,0.15177928,1.5731627,0.0015064478,0.0019628555,338.8130798339844
48800,1000.0,1.5737746,1.6461616e-05,0.0,1.5820054,5.9605145,0.15634674,1.574178,0.0021528006,0.005960515,339.5764493942261
48900,1000.0,1.5730795,1.4382847e-06,0.0,1.5737987,3.405137,0.15173025,1.5725962,0.0011458397,0.003405137,340.36307764053345
49000,1000.0,1.5735731,6.4941496e-06,0.0,1.5768201,4.126001,0.15201163,1.5711806,0.00024461746,0.004126001,341.1631278991699
49100,1000.0,1.5740108,8.548105e-07,0.0,1.5744382,2.7500021,0.15359317,1.5717225,0.00058960915,0.002750002,341.93324160575867
49200,1000.0,1.5737275,9.187091e-07,0.0,1.5741868,2.999453,0.15479031,1.573805,0.0019153357,0.002999453,342.6631646156311
49300,1000.0,1.5744581,6.348878e-06,0.0,1.5776325,2.1670697,0.15219973,1.5746435,0.0024491549,0.0021670696,343.47330117225647
49400,1000.0,1.5723906,1.083029e-05,0.0,1.5778058,1.522408,0.15396859,1.5743296,0.00224936,0.0015224079,344.24285316467285
49500,1000.0,1.5757687,1.1814282e-05,0.0,1.5816759,1.7711523,0.15384156,1.5732011,0.0015308857,0.0017711523,345.0129017829895
49600,1000.0,1.5738635,2.9860394e-06,0.0,1.5753565,0.5309005,0.15332723,1.5747799,0.0025359392,0.0005309005,345.83305859565735
49700,1000.0,1.5727556,3.8765957e-06,0.0,1.5746939,3.3479567,0.15525505,1.5736618,0.0018241405,0.0033479566,346.60305094718933
49800,1000.0,1.5735509,2.603822e-06,0.0,1.5748528,1.264669,0.15374961,1.5739287,0.001994133,0.0012646689,347.36324071884155
49900,1000.0,1.5725408,7.9856e-06,0.0,1.5765336,1.5888858,0.15372983,1.5743946,0.0022907257,0.0015888858,348.1730568408966
50000,1000.0,1.574123,1.4167181e-06,0.0,1.5748314,1.4990541,0.15403512,1.5741068,0.002107501,0.001499054,348.94783759117126
